"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 29, 2012","65,811.73","65,970.33","66,661.66","65,532.78","3.35M","-0.22%"
"Feb 28, 2012","65,958.78","65,244.89","66,152.37","65,240.13","2.72M","1.10%"
"Feb 27, 2012","65,241.49","65,938.01","65,953.72","65,067.72","2.23M","-1.06%"
"Feb 24, 2012","65,942.73","65,819.62","66,335.22","65,819.62","2.12M","0.19%"
"Feb 23, 2012","65,819.62","66,084.23","66,328.56","65,589.51","2.32M","-0.41%"
"Feb 22, 2012","66,092.77","66,204.96","66,290.89","65,850.86","1.79M","-0.17%"
"Feb 17, 2012","66,203.50","66,158.46","66,561.97","65,823.37","2.35M","0.09%"
"Feb 16, 2012","66,141.70","65,364.12","66,161.34","64,798.30","3.07M","1.18%"
"Feb 15, 2012","65,368.49","65,041.18","66,003.69","65,041.18","3.83M","0.51%"
"Feb 14, 2012","65,038.53","65,699.38","65,855.22","64,825.86","2.74M","-0.99%"
"Feb 13, 2012","65,691.53","63,998.62","65,713.45","63,998.62","2.62M","2.65%"
"Feb 10, 2012","63,997.86","65,525.47","65,525.47","63,879.92","3.50M","-2.34%"
"Feb 09, 2012","65,530.49","65,831.23","66,323.77","65,188.89","2.69M","-0.46%"
"Feb 08, 2012","65,831.16","65,917.69","66,383.21","65,647.07","2.89M","-0.13%"
"Feb 07, 2012","65,917.02","65,213.10","65,944.38","64,800.64","2.72M","1.06%"
"Feb 06, 2012","65,223.72","65,216.83","65,229.12","64,743.00","1.92M","0.01%"
"Feb 03, 2012","65,217.37","64,588.66","65,619.18","64,136.58","3.06M","0.97%"
"Feb 02, 2012","64,593.10","64,568.51","64,854.70","64,224.18","3.11M","0.04%"
"Feb 01, 2012","64,567.18","63,085.06","64,567.18","63,085.06","3.90M","2.37%"
"Jan 31, 2012","63,072.31","62,772.40","63,393.65","62,663.96","3.44M","0.48%"
"Jan 30, 2012","62,770.01","62,901.79","62,901.79","61,989.10","2.20M","-0.21%"
"Jan 27, 2012","62,904.20","62,954.57","63,263.32","62,769.35","2.22M","-0.08%"
"Jan 26, 2012","62,953.06","62,486.22","63,804.73","62,485.21","3.17M","0.75%"
"Jan 24, 2012","62,486.22","62,386.24","62,535.83","61,666.80","2.73M","0.16%"
"Jan 23, 2012","62,386.24","62,311.63","62,693.26","61,908.47","2.38M","0.12%"
"Jan 20, 2012","62,312.13","61,932.40","62,312.13","61,592.70","2.25M","0.62%"
"Jan 19, 2012","61,926.69","61,726.31","62,181.26","61,565.51","2.84M","0.33%"
"Jan 18, 2012","61,722.86","60,643.27","61,722.86","60,610.36","2.76M","1.78%"
"Jan 17, 2012","60,645.90","59,961.04","60,890.75","59,961.04","2.52M","1.15%"
"Jan 16, 2012","59,956.46","59,146.32","59,981.82","59,146.32","1.70M","1.37%"
"Jan 13, 2012","59,146.58","59,917.89","59,917.89","58,874.06","5.62M","-1.29%"
"Jan 12, 2012","59,920.78","59,965.80","60,503.93","59,586.37","2.15M","-0.07%"
"Jan 11, 2012","59,962.40","59,798.62","60,093.91","59,422.64","2.25M","0.26%"
"Jan 10, 2012","59,805.96","59,089.85","60,111.75","59,089.85","2.69M","1.22%"
"Jan 09, 2012","59,082.88","58,601.23","59,220.07","58,598.70","2.24M","0.82%"
"Jan 06, 2012","58,600.37","58,564.78","59,260.95","58,355.19","1.66M","0.09%"
"Jan 05, 2012","58,546.08","59,353.52","59,353.52","57,962.51","2.35M","-1.38%"
"Jan 04, 2012","59,364.95","59,263.03","59,518.98","58,557.77","2.25M","0.17%"
"Jan 03, 2012","59,264.87","57,835.75","59,288.17","57,835.75","3.08M","2.48%"
"Jan 02, 2012","57,829.27","56,755.13","57,993.40","56,649.27","2.61M","1.89%"
"Dec 29, 2011","56,754.08","56,533.76","56,945.39","56,312.62","2.78M","0.39%"
"Dec 28, 2011","56,533.76","58,006.40","58,010.14","56,447.13","1.61M","-2.54%"
"Dec 27, 2011","58,005.20","57,665.91","58,110.85","57,610.75","1.62M","0.58%"
"Dec 26, 2011","57,669.48","57,701.67","57,856.10","57,669.48","592.75K","-0.05%"
"Dec 23, 2011","57,701.07","57,347.87","57,791.59","57,347.87","1.77M","0.62%"
"Dec 22, 2011","57,347.87","56,655.99","57,459.24","56,557.49","2.29M","1.23%"
"Dec 21, 2011","56,653.37","56,864.83","56,864.83","56,046.18","2.26M","-0.37%"
"Dec 20, 2011","56,864.85","55,301.27","56,864.85","55,301.27","3.23M","2.83%"
"Dec 19, 2011","55,298.33","56,100.14","56,375.66","55,298.33","2.83M","-1.42%"
"Dec 16, 2011","56,096.93","56,334.17","56,823.04","56,086.53","2.44M","-0.42%"
"Dec 15, 2011","56,331.15","56,646.87","57,332.08","56,232.01","2.61M","-0.56%"
"Dec 14, 2011","56,646.87","57,495.06","57,495.06","56,646.87","4.14M","-1.47%"
"Dec 13, 2011","57,494.85","57,355.43","58,153.33","57,333.08","2.90M","0.26%"
"Dec 12, 2011","57,346.86","58,234.59","58,234.87","56,838.62","2.50M","-1.53%"
"Dec 09, 2011","58,236.46","57,455.42","58,540.13","57,455.42","1.95M","1.36%"
"Dec 08, 2011","57,455.02","58,664.31","59,216.53","57,259.55","2.72M","-2.06%"
"Dec 07, 2011","58,662.83","59,533.69","59,534.72","58,580.92","2.17M","-1.47%"
"Dec 06, 2011","59,536.16","58,909.62","59,575.99","58,496.76","2.18M","1.06%"
"Dec 05, 2011","58,910.48","57,893.71","59,244.99","57,893.71","2.54M","1.77%"
"Dec 02, 2011","57,885.85","58,146.93","58,979.52","57,618.32","2.99M","-0.44%"
"Dec 01, 2011","58,143.42","56,876.07","58,302.07","56,876.07","3.30M","2.23%"
"Nov 30, 2011","56,874.98","55,307.29","57,591.90","55,307.29","4.89M","2.85%"
"Nov 29, 2011","55,299.76","56,027.74","56,363.52","55,299.76","2.82M","-1.28%"
"Nov 28, 2011","56,017.35","54,899.23","56,443.93","54,899.23","2.27M","2.05%"
"Nov 25, 2011","54,894.49","55,270.66","55,609.85","54,741.62","1.81M","-0.70%"
"Nov 24, 2011","55,279.88","54,978.33","55,519.29","54,537.40","1.41M","0.56%"
"Nov 23, 2011","54,972.08","55,878.64","55,878.64","54,812.93","2.43M","-1.62%"
"Nov 22, 2011","55,878.44","56,289.66","56,570.18","55,608.61","2.68M","-0.72%"
"Nov 21, 2011","56,284.59","56,721.91","56,721.91","55,504.98","2.89M","-0.79%"
"Nov 18, 2011","56,731.34","56,988.55","57,477.15","56,417.99","2.30M","-0.45%"
"Nov 17, 2011","56,988.90","58,549.51","58,555.43","56,663.29","3.05M","-2.68%"
"Nov 16, 2011","58,559.99","58,255.72","58,877.13","57,784.04","2.70M","0.52%"
"Nov 14, 2011","58,258.23","58,538.76","58,716.73","58,013.24","1.79M","-0.49%"
"Nov 11, 2011","58,546.97","57,324.84","58,747.00","57,324.84","2.14M","2.14%"
"Nov 10, 2011","57,321.81","57,560.97","58,313.68","57,294.17","1.96M","-0.40%"
"Nov 09, 2011","57,549.74","59,010.77","59,010.77","57,201.19","2.62M","-2.50%"
"Nov 08, 2011","59,026.13","59,205.10","59,616.35","58,505.05","1.93M","-0.29%"
"Nov 07, 2011","59,198.77","58,669.92","59,440.49","58,645.37","1.87M","0.90%"
"Nov 04, 2011","58,669.92","58,185.82","58,804.07","57,546.52","1.95M","0.81%"
"Nov 03, 2011","58,196.30","57,326.69","58,481.04","57,326.69","2.45M","1.52%"
"Nov 01, 2011","57,322.75","58,300.30","58,300.30","56,099.28","2.83M","-1.74%"
"Oct 31, 2011","58,338.39","59,512.50","59,512.50","58,093.72","2.26M","-1.97%"
"Oct 28, 2011","59,513.13","59,270.13","59,668.18","58,759.83","2.39M","0.41%"
"Oct 27, 2011","59,270.13","57,145.56","59,901.47","57,145.56","3.67M","3.72%"
"Oct 26, 2011","57,143.79","56,305.69","57,333.59","56,248.61","2.17M","1.52%"
"Oct 25, 2011","56,285.99","56,884.83","56,884.83","55,769.70","2.26M","-1.07%"
"Oct 24, 2011","56,891.97","55,259.40","57,225.54","55,259.40","2.66M","2.96%"
"Oct 21, 2011","55,255.23","54,013.69","55,504.42","54,013.69","2.15M","2.31%"
"Oct 20, 2011","54,009.98","54,953.11","54,953.11","53,609.97","2.28M","-1.74%"
"Oct 19, 2011","54,966.13","55,037.10","55,244.27","54,483.16","2.43M","-0.12%"
"Oct 18, 2011","55,031.93","53,915.13","55,224.72","53,188.37","2.54M","2.08%"
"Oct 17, 2011","53,911.33","55,021.16","55,021.16","53,535.69","2.37M","-2.03%"
"Oct 14, 2011","55,030.45","54,602.89","55,179.01","54,447.23","2.32M","0.79%"
"Oct 13, 2011","54,601.07","53,836.31","54,751.06","53,308.44","3.57M","1.42%"
"Oct 11, 2011","53,838.47","53,270.73","54,113.19","52,819.81","2.85M","1.06%"
"Oct 10, 2011","53,273.11","51,243.62","53,293.55","51,243.62","2.18M","3.96%"
"Oct 07, 2011","51,243.62","52,290.37","52,891.24","50,901.83","2.63M","-2.00%"
"Oct 06, 2011","52,290.37","51,015.88","52,728.70","51,015.88","3.15M","2.50%"
"Oct 05, 2011","51,013.85","50,682.55","51,198.72","50,209.42","2.83M","0.65%"
"Oct 04, 2011","50,686.34","50,789.99","50,789.99","49,432.89","4.04M","-0.21%"
"Oct 03, 2011","50,791.53","52,319.00","52,319.00","50,791.53","3.11M","-2.93%"
"Sep 30, 2011","52,324.42","53,384.84","53,384.84","51,897.35","3.07M","-1.99%"
"Sep 29, 2011","53,384.67","53,276.05","54,207.35","52,848.74","2.30M","0.21%"
"Sep 28, 2011","53,270.36","53,921.25","54,796.10","53,257.76","2.34M","-1.21%"
"Sep 27, 2011","53,920.36","53,751.49","54,992.05","53,751.49","2.45M","0.32%"
"Sep 26, 2011","53,747.52","53,242.67","53,872.53","52,398.89","2.14M","0.97%"
"Sep 23, 2011","53,230.36","53,272.66","53,855.03","52,754.06","2.69M","-0.09%"
"Sep 22, 2011","53,280.28","55,980.65","55,980.65","52,706.24","3.60M","-4.83%"
"Sep 21, 2011","55,981.90","56,381.14","57,599.95","55,914.82","2.78M","-0.70%"
"Sep 20, 2011","56,378.63","57,104.54","57,619.74","56,378.63","2.68M","-1.27%"
"Sep 19, 2011","57,102.78","57,208.19","57,208.19","56,059.71","2.33M","-0.19%"
"Sep 16, 2011","57,210.11","56,381.46","57,210.11","56,257.38","1.97M","1.47%"
"Sep 15, 2011","56,381.46","56,287.36","57,161.24","56,196.22","2.14M","0.17%"
"Sep 14, 2011","56,286.04","55,543.89","56,776.46","55,089.93","2.84M","1.34%"
"Sep 13, 2011","55,543.97","55,690.08","56,336.47","55,166.08","2.10M","-0.25%"
"Sep 12, 2011","55,685.47","55,772.83","55,792.14","54,309.85","2.38M","-0.17%"
"Sep 09, 2011","55,778.39","57,614.13","57,614.13","55,527.65","2.48M","-3.20%"
"Sep 08, 2011","57,623.63","56,608.50","58,241.99","56,608.50","2.76M","1.80%"
"Sep 06, 2011","56,607.30","54,998.03","56,676.35","54,121.36","2.85M","2.93%"
"Sep 05, 2011","54,998.41","56,520.65","56,520.65","54,817.61","1.61M","-2.71%"
"Sep 02, 2011","56,531.62","58,113.63","58,113.63","56,301.62","4.01M","-2.73%"
"Sep 01, 2011","58,118.20","56,498.24","58,589.26","56,498.24","4.01M","2.87%"
"Aug 31, 2011","56,495.12","55,399.37","56,495.12","55,399.37","2.94M","2.00%"
"Aug 30, 2011","55,385.03","54,860.58","55,768.45","54,424.94","2.34M","0.96%"
"Aug 29, 2011","54,860.73","53,356.07","55,026.66","53,356.07","2.29M","2.83%"
"Aug 26, 2011","53,350.79","52,955.34","53,597.69","51,971.15","2.22M","0.75%"
"Aug 25, 2011","52,953.30","53,796.37","54,155.02","52,677.40","2.38M","-1.57%"
"Aug 24, 2011","53,795.70","53,786.63","54,279.18","52,992.81","2.49M","0.02%"
"Aug 23, 2011","53,786.63","52,439.67","53,786.63","51,853.07","2.68M","2.57%"
"Aug 22, 2011","52,440.23","52,471.60","53,552.02","52,397.21","2.14M","-0.01%"
"Aug 19, 2011","52,447.63","53,135.05","53,601.16","52,335.73","2.58M","-1.29%"
"Aug 18, 2011","53,134.10","55,036.82","55,036.82","52,246.02","3.12M","-3.52%"
"Aug 17, 2011","55,073.02","54,323.61","55,073.02","53,827.51","3.16M","1.38%"
"Aug 16, 2011","54,323.61","54,651.09","54,651.09","53,539.24","2.46M","-0.60%"
"Aug 15, 2011","54,651.83","53,478.31","54,967.63","53,474.38","2.54M","2.20%"
"Aug 12, 2011","53,473.35","53,343.58","53,642.56","52,649.91","3.27M","0.24%"
"Aug 11, 2011","53,343.11","51,398.02","53,723.67","51,398.02","4.07M","3.79%"
"Aug 10, 2011","51,395.29","51,150.90","52,163.66","49,946.78","4.36M","0.48%"
"Aug 09, 2011","51,150.90","48,670.63","51,150.90","48,666.26","5.27M","5.10%"
"Aug 08, 2011","48,668.29","52,938.30","52,938.30","47,793.49","4.89M","-8.08%"
"Aug 05, 2011","52,949.22","52,811.36","53,865.79","51,152.63","4.32M","0.26%"
"Aug 04, 2011","52,811.36","55,999.45","55,999.45","52,628.91","4.46M","-5.72%"
"Aug 03, 2011","56,017.22","57,318.10","57,352.34","55,249.49","3.49M","-2.26%"
"Aug 02, 2011","57,310.78","58,525.82","58,673.42","57,258.93","2.70M","-2.09%"
"Aug 01, 2011","58,535.74","58,823.45","59,541.92","58,167.64","2.11M","-0.49%"
"Jul 29, 2011","58,823.45","58,703.07","58,952.40","58,009.00","2.37M","0.20%"
"Jul 28, 2011","58,708.25","58,297.14","59,166.51","58,290.36","2.23M","0.72%"
"Jul 27, 2011","58,288.46","59,336.48","59,336.48","58,168.70","2.62M","-1.77%"
"Jul 26, 2011","59,339.90","59,972.15","60,204.29","59,261.08","2.17M","-1.05%"
"Jul 25, 2011","59,970.54","60,263.66","60,285.41","59,639.98","1.77M","-0.50%"
"Jul 22, 2011","60,270.47","60,263.22","60,696.38","60,076.88","1.81M","0.01%"
"Jul 21, 2011","60,262.95","59,120.22","60,441.00","59,119.63","2.16M","1.93%"
"Jul 20, 2011","59,119.71","59,094.07","59,551.61","59,044.51","1.95M","0.06%"
"Jul 19, 2011","59,082.13","58,837.61","59,394.20","58,676.82","1.89M","0.42%"
"Jul 18, 2011","58,837.61","59,478.93","59,479.33","58,630.94","1.96M","-1.08%"
"Jul 15, 2011","59,478.01","59,679.35","60,104.24","59,180.29","1.96M","-0.34%"
"Jul 14, 2011","59,679.35","60,672.96","60,684.53","59,451.77","2.36M","-1.63%"
"Jul 13, 2011","60,669.89","59,717.78","60,846.71","59,717.78","2.28M","1.62%"
"Jul 12, 2011","59,704.75","60,219.64","60,516.11","59,704.75","1.95M","-0.86%"
"Jul 11, 2011","60,223.63","61,501.58","61,501.58","60,098.31","1.77M","-2.10%"
"Jul 08, 2011","61,513.24","62,206.58","62,206.58","61,366.49","1.67M","-1.12%"
"Jul 07, 2011","62,207.33","62,573.09","63,206.29","62,207.33","1.87M","-0.57%"
"Jul 06, 2011","62,565.46","63,038.81","63,038.81","62,390.69","1.61M","-0.75%"
"Jul 05, 2011","63,038.81","63,886.43","63,886.43","63,030.22","1.94M","-1.33%"
"Jul 04, 2011","63,891.31","63,396.72","63,891.31","63,314.23","1.00M","0.78%"
"Jul 01, 2011","63,394.34","62,403.64","63,454.86","62,148.39","2.38M","1.59%"
"Jun 30, 2011","62,403.64","62,337.41","62,574.33","61,959.40","1.81M","0.11%"
"Jun 29, 2011","62,333.97","62,303.24","62,624.62","62,032.74","1.87M","0.05%"
"Jun 28, 2011","62,303.37","61,216.26","62,308.77","61,216.26","1.80M","1.77%"
"Jun 27, 2011","61,216.98","61,017.23","61,456.22","60,771.93","1.63M","0.33%"
"Jun 24, 2011","61,016.72","61,191.88","61,458.80","60,920.80","1.45M","-0.29%"
"Jun 22, 2011","61,194.09","61,420.04","61,858.97","61,194.09","1.86M","-0.37%"
"Jun 21, 2011","61,423.61","61,187.62","61,542.51","61,178.94","1.70M","0.42%"
"Jun 20, 2011","61,168.24","61,059.23","61,571.37","60,783.78","2.02M","0.18%"
"Jun 17, 2011","61,059.98","60,882.59","61,268.47","60,565.54","1.97M","0.29%"
"Jun 16, 2011","60,880.62","61,602.06","62,040.31","60,489.27","1.99M","-1.17%"
"Jun 15, 2011","61,603.74","62,198.11","62,198.11","61,448.14","2.67M","-0.97%"
"Jun 14, 2011","62,204.83","62,023.41","62,697.43","62,023.41","1.76M","0.29%"
"Jun 13, 2011","62,022.92","62,701.28","62,967.84","62,021.60","1.40M","-1.08%"
"Jun 10, 2011","62,697.16","63,470.09","63,478.36","62,495.24","1.69M","-1.22%"
"Jun 09, 2011","63,468.82","63,036.69","63,772.64","62,872.35","1.95M","0.69%"
"Jun 08, 2011","63,032.97","63,204.22","63,353.54","62,709.41","1.81M","-0.29%"
"Jun 07, 2011","63,217.85","63,071.86","63,784.38","63,071.86","2.09M","0.24%"
"Jun 06, 2011","63,067.73","64,340.50","64,512.02","62,959.77","1.82M","-1.98%"
"Jun 03, 2011","64,340.50","64,216.34","64,978.78","63,628.20","2.16M","0.19%"
"Jun 02, 2011","64,218.08","63,410.91","64,218.08","63,277.37","2.14M","1.27%"
"Jun 01, 2011","63,411.48","64,616.35","64,673.73","63,401.14","2.16M","-1.87%"
"May 31, 2011","64,620.08","63,960.93","64,620.08","63,931.64","2.43M","1.04%"
"May 30, 2011","63,953.93","64,294.96","64,460.27","63,914.64","629.04K","-0.53%"
"May 27, 2011","64,294.96","64,100.77","64,548.22","64,092.40","1.67M","0.31%"
"May 26, 2011","64,098.57","63,388.69","64,121.25","63,231.95","2.40M","1.12%"
"May 25, 2011","63,388.44","63,328.63","63,857.12","63,024.77","1.92M","0.08%"
"May 24, 2011","63,336.75","62,350.11","63,414.80","62,350.11","2.01M","1.59%"
"May 23, 2011","62,345.18","62,596.52","62,596.52","61,658.74","1.77M","-0.40%"
"May 20, 2011","62,596.52","62,369.83","63,043.20","62,086.18","2.09M","0.37%"
"May 19, 2011","62,367.36","62,843.91","63,607.37","62,224.69","2.29M","-0.75%"
"May 18, 2011","62,840.61","63,675.18","64,015.02","62,830.45","2.49M","-1.31%"
"May 17, 2011","63,673.34","62,830.37","63,680.44","62,414.43","2.21M","1.34%"
"May 16, 2011","62,829.68","63,233.37","63,828.54","62,675.59","2.46M","-0.64%"
"May 13, 2011","63,235.30","64,003.16","64,165.24","63,063.44","2.67M","-1.20%"
"May 12, 2011","64,003.16","63,771.66","64,328.93","63,125.39","2.49M","0.36%"
"May 11, 2011","63,775.82","64,876.70","64,876.70","63,621.99","2.46M","-1.70%"
"May 10, 2011","64,876.88","64,621.97","65,143.41","64,618.83","1.98M","0.39%"
"May 09, 2011","64,621.97","64,415.96","64,781.87","64,149.50","1.88M","0.32%"
"May 06, 2011","64,417.34","63,422.21","64,703.92","63,422.21","2.69M","1.59%"
"May 05, 2011","63,407.01","63,608.91","64,267.79","62,972.77","2.81M","-0.33%"
"May 04, 2011","63,615.50","64,320.41","64,807.13","63,547.51","2.49M","-1.09%"
"May 03, 2011","64,318.18","65,457.68","65,468.32","64,243.67","2.24M","-1.75%"
"May 02, 2011","65,462.75","66,119.40","66,500.26","65,345.68","2.31M","-1.01%"
"Apr 29, 2011","66,132.86","65,664.39","66,293.78","65,460.92","2.65M","0.70%"
"Apr 28, 2011","65,673.21","66,249.18","66,249.18","65,105.31","3.09M","-0.89%"
"Apr 27, 2011","66,264.47","67,142.73","67,228.28","65,885.44","2.15M","-1.31%"
"Apr 26, 2011","67,144.26","66,971.89","67,413.16","66,722.43","1.73M","0.26%"
"Apr 25, 2011","66,972.37","67,058.02","67,124.33","66,552.06","1.39M","-0.13%"
"Apr 20, 2011","67,058.02","66,164.94","67,076.76","66,164.94","2.40M","1.36%"
"Apr 19, 2011","66,158.09","65,416.70","66,256.94","65,416.70","2.21M","1.14%"
"Apr 18, 2011","65,415.49","66,688.81","66,705.72","65,158.47","3.06M","-1.90%"
"Apr 15, 2011","66,684.21","66,281.46","66,765.19","65,832.39","2.15M","0.61%"
"Apr 14, 2011","66,278.89","66,483.42","67,041.79","66,089.52","2.26M","-0.31%"
"Apr 13, 2011","66,486.49","66,908.61","67,410.69","66,251.35","2.52M","-0.61%"
"Apr 12, 2011","66,896.23","68,153.32","68,153.32","66,721.12","2.53M","-1.86%"
"Apr 11, 2011","68,164.36","68,718.82","69,176.75","68,029.30","2.17M","-0.81%"
"Apr 08, 2011","68,718.01","69,179.54","69,429.86","68,471.84","2.11M","-0.66%"
"Apr 07, 2011","69,176.12","69,039.70","69,333.72","68,695.01","2.22M","0.20%"
"Apr 06, 2011","69,036.91","69,841.40","70,107.71","68,954.26","2.11M","-1.15%"
"Apr 05, 2011","69,837.52","69,703.80","70,046.53","69,464.82","2.48M","0.19%"
"Apr 04, 2011","69,703.80","69,269.87","69,787.27","69,269.87","1.92M","0.63%"
"Apr 01, 2011","69,268.29","68,588.06","69,387.19","68,588.06","2.40M","0.99%"
"Mar 31, 2011","68,586.70","68,000.46","68,606.06","68,000.46","2.12M","0.87%"
"Mar 30, 2011","67,997.06","67,422.96","68,003.87","67,422.96","1.86M","0.86%"
"Mar 29, 2011","67,418.76","67,194.24","67,862.19","67,046.08","1.77M","0.34%"
"Mar 28, 2011","67,192.82","67,766.50","68,070.47","67,192.82","1.44M","-0.85%"
"Mar 25, 2011","67,765.94","67,528.40","68,256.24","67,496.93","2.22M","0.34%"
"Mar 24, 2011","67,532.97","67,798.87","68,008.95","67,405.91","1.82M","-0.39%"
"Mar 23, 2011","67,795.51","67,570.22","67,917.92","67,316.69","2.15M","0.32%"
"Mar 22, 2011","67,578.33","66,683.81","67,630.53","66,531.26","2.36M","1.33%"
"Mar 21, 2011","66,689.61","66,886.98","67,675.88","66,656.48","2.56M","-0.28%"
"Mar 18, 2011","66,879.89","66,216.94","67,384.47","66,216.94","2.84M","1.00%"
"Mar 17, 2011","66,215.93","66,016.52","66,950.20","66,014.71","1.98M","0.32%"
"Mar 16, 2011","66,002.57","67,010.83","67,502.05","65,662.68","3.06M","-1.50%"
"Mar 15, 2011","67,005.22","67,167.57","67,167.57","65,463.02","2.85M","-0.24%"
"Mar 14, 2011","67,169.25","66,684.44","67,333.15","66,087.73","1.87M","0.73%"
"Mar 11, 2011","66,684.60","66,041.33","67,014.07","65,558.87","2.49M","0.98%"
"Mar 10, 2011","66,040.66","67,255.94","67,255.94","65,853.94","2.38M","-1.82%"
"Mar 09, 2011","67,263.75","68,010.36","68,056.82","67,108.77","1.41M","-1.10%"
"Mar 04, 2011","68,012.10","68,137.80","68,219.94","67,513.60","1.84M","-0.20%"
"Mar 03, 2011","68,145.53","67,283.78","68,188.22","67,283.78","2.25M","1.28%"
"Mar 02, 2011","67,281.51","66,241.50","67,281.51","66,101.24","2.52M","1.57%"
"Mar 01, 2011","66,242.63","67,380.70","67,708.40","66,242.63","2.17M","-1.69%"
"Feb 28, 2011","67,383.22","66,909.30","67,458.28","66,686.78","2.64M","0.72%"
"Feb 25, 2011","66,902.53","66,951.70","67,632.46","66,331.07","2.39M","-0.07%"
"Feb 24, 2011","66,948.99","66,909.27","67,343.60","66,692.81","2.70M","0.06%"
"Feb 23, 2011","66,910.48","66,439.95","67,265.75","66,049.36","3.33M","0.71%"
"Feb 22, 2011","66,439.83","67,254.54","67,569.79","66,342.18","3.05M","-1.22%"
"Feb 21, 2011","67,258.66","68,066.82","68,066.82","67,084.92","1.45M","-1.19%"
"Feb 18, 2011","68,066.82","67,684.99","68,225.66","67,385.93","1.94M","0.56%"
"Feb 17, 2011","67,684.99","67,579.55","67,875.96","67,106.62","2.15M","0.16%"
"Feb 16, 2011","67,576.00","66,341.97","67,793.44","66,341.97","2.67M","1.86%"
"Feb 15, 2011","66,341.39","66,557.75","66,860.77","66,117.13","2.36M","-0.32%"
"Feb 14, 2011","66,557.55","65,751.32","66,743.42","65,461.57","1.95M","1.22%"
"Feb 11, 2011","65,755.66","64,581.60","65,890.07","64,562.16","2.40M","1.82%"
"Feb 10, 2011","64,577.83","64,217.36","65,106.23","64,184.89","2.36M","0.56%"
"Feb 09, 2011","64,217.52","65,767.21","65,767.21","64,016.36","2.81M","-2.36%"
"Feb 08, 2011","65,771.33","65,359.40","66,237.76","65,110.46","2.76M","0.63%"
"Feb 07, 2011","65,362.04","65,272.38","65,892.76","64,915.83","1.98M","0.14%"
"Feb 04, 2011","65,269.15","66,752.08","66,946.48","65,159.73","2.68M","-2.24%"
"Feb 03, 2011","66,764.84","66,688.32","66,848.61","66,090.82","2.38M","0.11%"
"Feb 02, 2011","66,688.48","67,844.37","68,011.96","66,643.00","2.55M","-1.71%"
"Feb 01, 2011","67,847.34","66,574.88","67,921.76","66,574.88","2.11M","1.91%"
"Jan 31, 2011","66,574.88","66,697.12","67,165.91","66,270.66","2.25M","-0.18%"
"Jan 28, 2011","66,697.57","68,050.71","68,181.74","65,897.65","2.54M","-1.99%"
"Jan 27, 2011","68,050.71","68,716.83","69,107.89","67,774.57","2.30M","-0.96%"
"Jan 26, 2011","68,709.22","69,426.64","69,556.15","68,514.92","2.54M","-1.03%"
"Jan 24, 2011","69,426.57","69,134.47","69,512.61","68,786.28","1.47M","0.42%"
"Jan 21, 2011","69,133.09","69,559.87","70,026.52","69,095.15","2.07M","-0.62%"
"Jan 20, 2011","69,561.53","70,056.42","70,083.35","69,176.61","2.17M","-0.71%"
"Jan 19, 2011","70,058.08","70,921.27","71,189.81","69,966.21","1.88M","-1.21%"
"Jan 18, 2011","70,919.75","70,612.23","71,093.97","70,612.23","1.88M","0.44%"
"Jan 17, 2011","70,609.07","70,939.58","70,939.58","70,544.10","1.54M","-0.47%"
"Jan 14, 2011","70,940.22","70,722.96","71,184.30","70,396.86","1.81M","0.31%"
"Jan 13, 2011","70,721.44","71,631.13","71,923.84","70,719.10","2.24M","-1.27%"
"Jan 12, 2011","71,632.90","70,429.44","71,632.90","70,429.44","2.52M","1.72%"
"Jan 11, 2011","70,423.44","70,145.55","70,647.44","70,145.28","2.14M","0.42%"
"Jan 10, 2011","70,127.04","70,056.05","70,133.39","69,666.37","1.61M","0.10%"
"Jan 07, 2011","70,057.20","70,579.90","70,782.83","69,718.11","1.76M","-0.74%"
"Jan 06, 2011","70,578.83","71,092.50","71,167.10","70,469.17","2.55M","-0.72%"
"Jan 05, 2011","71,091.03","70,311.43","71,172.96","69,801.71","2.31M","1.10%"
"Jan 04, 2011","70,317.79","69,962.10","70,317.79","69,559.92","2.43M","0.51%"
"Jan 03, 2011","69,962.32","69,309.98","70,470.97","69,304.67","1.86M","0.95%"
"Dec 30, 2010","69,304.81","68,953.18","69,527.17","68,940.08","2.10M","0.51%"
"Dec 29, 2010","68,952.42","68,043.00","69,039.76","68,043.00","1.31M","1.34%"
"Dec 28, 2010","68,040.94","67,810.36","68,104.26","67,810.36","1.40M","0.35%"
"Dec 27, 2010","67,803.16","68,476.32","68,476.32","67,803.16","1.04M","-1.00%"
"Dec 23, 2010","68,485.96","68,470.30","68,561.55","68,249.62","1.23M","0.02%"
"Dec 22, 2010","68,470.76","68,218.33","68,471.83","67,727.33","1.66M","0.38%"
"Dec 21, 2010","68,214.86","67,261.39","68,461.32","67,261.39","1.90M","1.41%"
"Dec 20, 2010","67,263.60","67,979.21","68,196.06","67,263.60","2.35M","-1.06%"
"Dec 17, 2010","67,981.22","67,304.16","67,981.22","66,947.65","1.98M","1.00%"
"Dec 16, 2010","67,306.39","67,874.90","68,376.82","67,137.97","2.40M","-0.83%"
"Dec 15, 2010","67,870.14","68,740.65","68,740.65","67,711.25","1.35M","-1.27%"
"Dec 14, 2010","68,742.97","69,126.84","69,126.84","68,531.27","1.88M","-0.55%"
